model,config,pca_mode,classifier,best_params,test_roc_auc,cv_roc_auc,overfitting_gap,feature_dim,convergence_ok,cv_stability
dinov2_vitg14,multi_axes_max,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5602721666482443,,,256,True,
dinov2_vitg14,multi_axes_add,256,logistic,"{'C': 0.01, 'l1_ratio': 0.5}",0.6292969290956932,0.5973939556280919,0.28839357603457605,256,True,0.06447987666668305
dinov2_vitg14,multi_axes_add,256,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'}",0.6230911366916575,0.5612049335020564,0.43879506649794364,256,True,0.04948406692705226
dinov2_vitg14,multi_axes_add,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5746858995615489,,,256,True,
dinov2_vitg14,single_axis_axial,256,logistic,"{'C': 0.1, 'l1_ratio': 0.0}",0.6074227588938481,0.5918877053339631,0.21054598097216837,256,True,0.03950432233321187
dinov2_vitg14,single_axis_axial,256,knn,"{'leaf_size': 1, 'metric': 'cosine', 'n_neighbors': 15, 'weights': 'uniform'}",0.5894259247921773,0.5248510602712992,0.13083580285490026,256,True,0.04662134545763339
dinov2_vitg14,single_axis_axial,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5096385542168675,,,256,True,
dinov2_vitg14,single_axis_coronal,256,logistic,"{'C': 0.1, 'l1_ratio': 0.2}",0.5420053593049834,0.5613620377483952,0.10796578721449013,256,True,0.02547679256649789
dinov2_vitg14,single_axis_coronal,256,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}",0.5405842048993189,0.5216384746439203,0.4783615253560797,256,True,0.0362818726466066
dinov2_vitg14,single_axis_coronal,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4985943775100402,,,256,True,
dinov2_vitg14,single_axis_sagittal,256,logistic,"{'C': 1, 'l1_ratio': 1.0}",0.4931070354654937,0.5914494229311178,0.23070180923801953,256,True,0.033030095062523815
dinov2_vitg14,single_axis_sagittal,256,knn,"{'leaf_size': 1, 'metric': 'cosine', 'n_neighbors': 11, 'weights': 'uniform'}",0.49687654048652696,0.5656172994750468,0.16240650032927195,256,True,0.032045669433513814
dinov2_vitg14,single_axis_sagittal,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5218247991967871,,,256,True,
dinov2_vits14,multi_axes_average,256,logistic,"{'C': 0.1, 'l1_ratio': 0.0}",0.554155365133422,0.5974485243676184,0.26165313361778475,256,True,0.0194954961102672
dinov2_vits14,multi_axes_average,256,knn,"{'leaf_size': 1, 'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'}",0.5514035261577789,0.5759207323147743,0.42407926768522575,256,True,0.025022701618597033
dinov2_vits14,multi_axes_average,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4811119477911646,,,256,True,
dinov2_vits14,multi_axes_max,256,logistic,"{'C': 0.01, 'l1_ratio': 0.2}",0.5523514355587489,0.5121517753216174,0.0709519334316625,256,True,0.03779138110840143
dinov2_vits14,multi_axes_max,256,knn,"{'leaf_size': 1, 'metric': 'cosine', 'n_neighbors': 7, 'weights': 'uniform'}",0.5035716577159636,0.5379271313880126,0.2063811939081498,256,True,0.01904514754632355
dinov2_vits14,multi_axes_max,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5293423694779117,,,256,True,
dinov2_vits14,multi_axes_add,256,logistic,"{'C': 0.01, 'l1_ratio': 0.6000000000000001}",0.5979036102492855,0.5963532353020048,0.20250601840461224,256,True,0.019537754622205653
dinov2_vits14,multi_axes_add,256,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}",0.5170652437335549,0.5881165428191906,0.41188345718080943,256,True,0.029481475760556798
dinov2_vits14,multi_axes_add,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5706949357061274,,,256,True,
dinov2_vits14,single_axis_axial,256,logistic,"{'C': 1, 'l1_ratio': 0.2}",0.5423205118798509,0.5748711254068714,0.2907126238545188,256,True,0.030415451425306095
dinov2_vits14,single_axis_axial,256,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}",0.5184661971200207,0.5332266971629653,0.25560329470119314,256,True,0.03453823953086512
dinov2_vits14,single_axis_axial,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5,,,256,True,
dinov2_vits14,single_axis_coronal,256,logistic,"{'C': 0.1, 'l1_ratio': 0.0}",0.6094890654837001,0.576156756987217,0.15679776355409025,256,True,0.05183926145671309
dinov2_vits14,single_axis_coronal,256,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}",0.6444760326897592,0.5361150981111409,0.14358744084462016,256,True,0.04992730986841634
dinov2_vits14,single_axis_coronal,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5,,,256,True,
dinov2_vits14,single_axis_sagittal,256,logistic,"{'C': 1, 'l1_ratio': 1.0}",0.5072560310047529,0.575277438642393,0.181373488956304,256,True,0.032573229735497845
dinov2_vits14,single_axis_sagittal,256,knn,"{'leaf_size': 1, 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.5295269737602737,0.5628563018167962,0.43714369818320375,256,True,0.021768320917958515
dinov2_vits14,single_axis_sagittal,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4958333333333334,,,256,True,
dinov2_vitb14,multi_axes_average,256,logistic,"{'C': 0.1, 'l1_ratio': 0.2}",0.5147661489837871,0.6168518539528342,0.1820741100235812,256,True,0.04503503754032171
dinov2_vitb14,multi_axes_average,256,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'}",0.5485697972211528,0.5873984263601836,0.4126015736398164,256,True,0.053293549561633596
dinov2_vitb14,multi_axes_average,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4853664658634538,,,256,True,
dinov2_vitb14,multi_axes_max,256,logistic,"{'C': 0.1, 'l1_ratio': 0.2}",0.5710266683627899,0.5564098606234877,0.4275983663630374,256,True,0.02638553875388753
dinov2_vitb14,multi_axes_max,256,knn,"{'leaf_size': 1, 'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'}",0.475939270963957,0.533275094159461,0.46672490584053905,256,True,0.030774077829277727
dinov2_vitb14,multi_axes_max,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.48669667200913735,,,256,True,
dinov2_vitb14,multi_axes_add,256,logistic,"{'C': 0.001, 'l1_ratio': 0.0}",0.5578551154951982,0.5943559873080237,0.3992266899521779,256,True,0.018866772729151358
dinov2_vitb14,multi_axes_add,256,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}",0.5616655962667501,0.5919247230843883,0.11268841482750647,256,True,0.024290905310917505
dinov2_vitb14,multi_axes_add,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5555780461294721,,,256,True,
dinov2_vitb14,single_axis_axial,256,logistic,"{'C': 1, 'l1_ratio': 0.6000000000000001}",0.5691932352948649,0.6008474328405924,0.27021644235335407,256,True,0.03222913711036815
dinov2_vitb14,single_axis_axial,256,knn,"{'leaf_size': 1, 'metric': 'cosine', 'n_neighbors': 13, 'weights': 'distance'}",0.6209616145696357,0.5506740834519176,0.4493259165480824,256,True,0.014334631421292786
dinov2_vitb14,single_axis_axial,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4933860441767069,,,256,True,
dinov2_vitb14,single_axis_coronal,256,logistic,"{'C': 0.1, 'l1_ratio': 0.0}",0.5832853777495303,0.5837063005738494,0.18847406385302867,256,True,0.02675486817933376
dinov2_vitb14,single_axis_coronal,256,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'uniform'}",0.5426092062015858,0.5467227877089523,0.16050915980576186,256,True,0.045321973789131546
dinov2_vitb14,single_axis_coronal,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.5,,,256,True,
dinov2_vitb14,single_axis_sagittal,256,logistic,"{'C': 1, 'l1_ratio': 1.0}",0.4736142767844551,0.5968421603602441,0.23074108051962072,256,True,0.020005315153559612
dinov2_vitb14,single_axis_sagittal,256,knn,"{'leaf_size': 1, 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}",0.5356951135767365,0.5596886423903575,0.44031135760964246,256,True,0.03629075569220424
dinov2_vitb14,single_axis_sagittal,256,svm_linear,"{'C': 0.001, 'class_weight': None, 'loss': 'hinge'}",0.4927083333333333,,,256,True,
